,DeviceTimeStamp,PFL1,PFL2,PFL3,Avg_PF,Sum_PF,FRQ,THDVL1,THDVL2,THDVL3,THDIL1,THDIL2,THDIL3,MDIL1,MDIL2,MDIL3
23271,2019-11-22T19:15,0.99,0.99,0.98,0.99,9.2,50.0,2.6,2.8,2.7,19.8,21.3,15.1,157.1,135.2,175.8
23273,2019-11-22T19:30,0.99,0.99,0.98,0.99,10.3,49.9,2.7,2.9,2.7,19.3,21.2,14.7,157.1,135.2,175.8
23275,2019-11-22T19:45,0.99,0.99,0.98,0.99,9.8,50.0,2.7,2.8,2.6,20.1,19.8,14.9,157.1,135.2,175.8
23277,2019-11-22T20:00,0.99,0.99,0.98,0.99,8.5,50.0,2.6,2.8,2.6,20.2,20.8,16.1,157.1,135.2,175.8
23279,2019-11-22T20:15,0.99,0.99,0.98,0.99,9.2,50.0,2.7,2.8,2.6,21.3,20.9,14.7,157.1,135.2,175.8
23281,2019-11-22T20:30,0.99,0.99,0.98,0.99,8.9,50.0,2.6,2.8,2.6,19.7,21.9,15.2,157.1,135.2,175.8
23283,2019-11-22T20:45,0.99,0.99,0.98,0.99,9.1,50.0,2.6,2.9,2.7,19.2,23.6,15.6,157.1,135.2,175.8
23285,2019-11-22T21:00,0.99,0.99,0.98,0.99,9.4,50.0,2.6,2.8,2.4,19.4,23.1,15.1,157.1,135.2,175.8
23287,2019-11-22T21:15,0.99,0.99,0.97,0.99,9.3,49.9,2.5,2.8,2.5,19.0,22.4,12.5,157.1,135.2,175.8
23289,2019-11-22T21:30,0.99,0.98,0.97,0.99,9.8,49.9,2.5,2.5,2.3,20.7,18.9,13.4,157.1,135.2,175.8
23291,2019-11-22T21:45,0.99,0.97,0.97,0.98,11.1,50.0,2.2,2.4,2.2,13.9,17.8,11.1,157.1,135.2,175.8
23293,2019-11-22T22:00,0.99,0.97,0.98,0.99,9.4,50.0,2.2,2.3,2.3,10.9,14.0,13.0,157.1,135.2,175.8
23295,2019-11-22T22:28,0.99,0.98,0.98,0.99,9.1,49.9,2.1,2.1,2.3,11.9,13.4,12.8,157.1,135.2,175.8
23297,2019-11-22T22:30,0.99,0.97,0.97,0.98,10.8,49.9,2.2,2.2,2.3,14.6,14.0,12.2,157.1,135.2,175.8
23299,2019-11-22T22:45,0.99,0.96,0.98,0.98,11.9,50.0,2.2,2.2,2.2,12.8,18.9,13.3,157.1,135.2,175.8
23301,2019-11-22T23:00,0.99,0.98,0.98,0.99,9.4,49.9,2.0,2.1,2.5,11.5,20.4,11.1,157.1,135.2,175.8
23303,2019-11-22T23:15,0.99,0.98,0.98,0.99,8.7,49.9,2.1,2.0,2.2,14.0,17.9,12.5,157.1,135.2,175.8
23305,2019-11-22T23:30,0.99,0.98,0.98,0.99,8.8,49.9,2.0,1.9,2.0,13.9,16.2,12.1,157.1,135.2,175.8
23307,2019-11-22T23:45,0.99,0.95,0.98,0.99,9.9,50.0,1.1,1.1,1.3,12.7,14.4,12.4,157.1,135.2,175.8
23309,2019-11-23T00:00,0.99,0.97,0.99,0.99,7.5,50.0,1.7,1.7,1.8,14.1,16.5,10.7,157.1,135.2,175.8
23311,2019-11-23T00:15,0.99,0.96,0.98,0.98,10.3,50.0,1.6,1.6,1.7,13.6,14.3,11.1,157.1,135.2,175.8
23313,2019-11-23T00:30,0.99,0.96,0.98,0.99,9.5,50.0,2.0,2.6,1.7,14.2,13.9,11.7,157.1,135.2,175.8
23315,2019-11-23T00:45,0.99,0.95,0.98,0.99,9.4,50.0,1.5,1.5,1.5,13.9,11.7,11.1,157.1,135.2,175.8
23317,2019-11-23T01:00,0.99,0.98,0.98,0.99,6.9,50.0,1.5,1.5,1.5,14.1,12.8,11.8,157.1,135.2,175.8
23319,2019-11-23T01:15,0.99,0.96,0.97,0.99,9.6,50.0,1.5,1.4,1.6,10.5,12.1,10.8,157.1,135.2,175.8
23321,2019-11-23T01:30,0.99,0.94,0.97,0.98,11.5,50.0,1.5,1.5,1.6,12.5,10.7,11.0,157.1,135.2,175.8
23323,2019-11-23T01:45,0.99,0.98,0.97,0.99,7.0,50.0,1.5,1.4,1.5,12.6,14.8,10.2,157.1,135.2,175.8
23325,2019-11-23T02:00,0.99,0.98,0.96,0.98,9.1,50.0,1.4,1.4,1.4,12.3,13.6,10.5,157.1,135.2,175.8
23327,2019-11-23T08:04,0.99,0.94,0.96,0.97,14.3,50.0,1.3,1.2,1.4,9.6,8.2,10.6,157.1,135.2,175.8
23329,2019-11-23T08:15,0.99,0.95,0.97,0.98,10.8,50.0,2.0,1.8,2.0,8.7,12.6,7.1,157.1,135.2,175.8
23331,2019-11-23T08:30,0.96,0.92,0.98,0.97,15.6,50.0,1.2,1.3,1.5,10.8,11.0,6.5,157.1,135.2,175.8
23333,2019-11-23T08:45,0.98,0.94,0.94,0.95,17.4,50.0,1.3,1.3,1.5,12.9,16.0,9.5,157.1,135.2,175.8
23335,2019-11-23T09:00,0.98,0.97,0.96,0.97,13.1,50.0,1.4,1.4,1.5,10.8,14.9,8.4,157.1,135.2,175.8
23337,2019-11-23T09:15,0.99,0.99,0.96,0.98,8.4,50.0,1.3,1.4,1.4,12.3,10.1,8.5,157.1,135.2,175.8
23339,2019-11-23T09:30,0.99,0.96,0.96,0.97,12.6,49.9,1.5,1.5,1.5,10.2,12.0,9.6,157.1,135.2,175.8
23341,2019-11-23T09:45,0.99,0.96,0.97,0.98,12.7,49.9,1.6,1.4,1.5,8.9,11.6,10.9,157.1,135.2,175.8
23343,2019-11-23T10:00,0.99,0.98,0.95,0.97,12.6,50.0,1.5,1.5,1.7,10.2,8.4,9.4,157.1,135.2,175.8
23345,2019-11-23T10:15,0.99,0.97,0.95,0.97,12.5,50.0,1.8,1.4,1.6,14.2,8.9,7.3,157.1,135.2,175.8
23347,2019-11-23T10:30,0.99,0.96,0.94,0.97,13.9,49.9,1.6,1.7,1.8,11.4,11.6,5.3,157.1,135.2,175.8
23349,2019-11-23T10:45,0.99,0.97,0.97,0.98,11.0,50.0,1.6,1.7,1.8,12.3,12.6,13.2,157.1,135.2,175.8
23351,2019-11-23T11:00,0.98,0.98,0.96,0.97,12.2,50.0,1.6,1.7,1.7,11.1,11.1,10.5,157.1,135.2,175.8
23353,2019-11-23T11:15,0.99,0.98,0.96,0.98,10.6,49.9,1.8,2.0,1.9,18.4,23.0,11.2,157.1,135.2,175.8
23355,2019-11-23T11:30,0.97,0.98,0.96,0.97,15.1,50.0,1.5,2.0,1.8,10.0,20.6,10.1,157.1,135.2,175.8
23357,2019-11-23T11:45,0.99,0.98,0.97,0.98,11.8,49.9,1.9,2.0,1.9,15.0,16.0,11.2,157.1,135.2,175.8
23359,2019-11-23T12:00,0.99,0.98,0.97,0.98,11.5,49.9,1.9,1.9,1.9,16.2,16.3,13.4,157.1,135.2,175.8
23361,2019-11-23T12:15,0.99,0.99,0.97,0.98,11.9,49.9,1.8,2.0,1.9,14.7,20.4,11.5,157.1,135.2,175.8
23363,2019-11-23T12:30,0.99,0.98,0.95,0.97,13.3,49.9,2.1,2.0,1.9,16.9,19.8,10.6,157.1,135.2,175.8
23365,2019-11-23T12:45,0.99,0.98,0.95,0.98,12.2,50.0,2.0,2.1,2.0,18.8,18.1,12.4,157.1,135.2,175.8
23367,2019-11-23T13:00,0.99,0.99,0.95,0.98,11.8,50.0,2.0,2.0,2.0,18.9,13.6,13.5,157.1,135.2,175.8
23369,2019-11-23T13:15,0.99,0.99,0.95,0.98,12.7,50.1,2.0,2.1,2.1,15.2,16.2,14.8,157.1,135.2,175.8
23371,2019-11-23T13:30,0.98,0.99,0.95,0.98,13.4,50.0,4.7,0.5,1.8,12.5,20.9,15.0,157.1,135.2,175.8
23373,2019-11-23T13:45,0.99,0.98,0.97,0.98,12.5,50.0,2.1,2.1,2.1,17.1,19.7,13.6,157.1,135.2,175.8
23375,2019-11-23T14:00,0.99,0.98,0.96,0.98,13.5,49.9,2.1,2.2,2.1,18.2,22.8,15.0,157.1,135.2,175.8
23377,2019-11-23T14:15,0.99,0.99,0.94,0.98,11.4,49.9,2.0,2.1,2.1,13.1,22.7,13.3,157.1,135.2,175.8
23379,2019-11-23T14:30,0.99,0.98,0.95,0.98,12.4,50.0,2.1,2.1,2.1,17.0,19.8,13.3,157.1,135.2,175.8
23381,2019-11-23T14:45,0.98,0.99,0.95,0.98,12.1,50.0,2.0,2.2,2.2,11.1,23.3,13.9,157.1,135.2,175.8
23383,2019-11-23T15:00,0.99,0.99,0.96,0.98,11.4,50.0,2.2,2.3,2.3,17.2,22.4,16.9,157.1,135.2,175.8
23385,2019-11-23T15:15,0.99,0.99,0.96,0.98,11.8,50.0,2.2,2.2,2.2,16.2,25.7,14.4,157.1,135.2,175.8
23387,2019-11-23T15:25,0.99,0.98,0.95,0.98,13.9,49.9,2.2,2.2,2.2,11.9,20.5,13.4,157.1,135.2,175.8
23389,2019-11-23T15:30,0.98,0.98,0.94,0.97,13.4,49.9,4.4,2.1,0.6,9.9,21.2,13.0,157.1,135.2,175.8
23391,2019-11-23T15:45,0.99,0.98,0.96,0.98,13.2,50.0,2.1,2.2,2.1,15.4,21.1,14.7,157.1,135.2,175.8
23393,2019-11-23T16:00,0.99,0.99,0.95,0.98,11.2,49.9,2.2,2.2,2.1,18.5,26.6,14.7,157.1,135.2,175.8
23395,2019-11-23T16:15,0.99,0.99,0.97,0.98,10.5,49.9,2.0,2.1,2.0,17.1,21.5,12.3,157.1,135.2,175.8
23397,2019-11-23T16:30,0.99,0.99,0.95,0.98,12.2,49.9,2.2,2.3,2.2,18.3,23.7,13.0,157.1,135.2,175.8
23399,2019-11-23T16:45,0.99,0.99,0.97,0.99,10.4,49.9,2.3,2.4,2.2,21.3,27.0,14.8,157.1,135.2,175.8
23401,2019-11-23T17:00,0.99,0.99,0.97,0.99,10.1,50.0,2.4,2.5,2.3,21.2,23.8,13.2,157.1,135.2,175.8
23403,2019-11-23T17:15,0.99,0.99,0.97,0.99,10.1,50.1,2.4,2.7,2.5,21.2,22.7,13.6,157.1,135.2,175.8
23405,2019-11-23T17:30,0.99,0.99,0.98,0.99,8.7,50.0,2.5,2.7,2.5,18.4,24.9,13.4,157.1,135.2,175.8
23407,2019-11-23T17:45,0.99,0.99,0.97,0.99,8.3,49.9,2.4,2.6,2.6,18.8,22.9,13.0,157.1,135.2,175.8
23409,2019-11-23T18:00,0.99,0.99,0.98,0.99,7.6,49.9,2.6,2.9,2.6,19.8,24.5,13.8,157.1,135.2,175.8
23411,2019-11-23T18:15,0.99,0.99,0.98,0.99,7.8,50.0,2.5,2.6,2.5,21.3,22.2,13.6,157.1,135.2,175.8
23413,2019-11-23T18:30,0.99,0.99,0.98,0.99,8.1,50.0,2.6,2.8,2.6,20.8,22.3,13.8,157.1,135.2,175.8
23415,2019-11-23T18:45,0.99,0.99,0.98,0.99,8.7,50.0,2.6,2.8,2.6,21.9,20.1,15.2,157.1,135.2,175.8
23417,2019-11-23T19:00,0.99,0.99,0.99,0.99,8.3,50.0,2.7,2.7,2.6,21.5,21.0,14.4,157.1,135.2,175.8
23419,2019-11-23T19:15,0.99,0.99,0.98,0.99,7.6,50.0,3.3,2.8,2.7,21.8,24.0,13.2,157.1,135.2,175.8
23421,2019-11-23T19:30,0.99,0.99,0.98,0.99,7.8,49.9,2.6,2.8,2.6,21.6,23.4,13.9,157.1,135.2,175.8
23423,2019-11-23T19:45,0.99,0.99,0.98,0.99,8.3,50.0,2.7,2.9,2.6,21.7,23.6,15.2,157.1,135.2,175.8
23425,2019-11-23T20:00,0.99,0.99,0.98,0.99,8.8,50.0,2.7,2.8,2.6,22.1,24.8,14.5,157.1,135.2,175.8
23427,2019-11-23T20:15,0.99,0.99,0.98,0.99,8.8,50.0,2.6,2.8,2.6,21.7,19.6,14.1,157.1,135.2,175.8
23429,2019-11-23T20:30,0.99,0.99,0.97,0.99,9.2,49.9,2.6,2.7,2.4,22.5,24.2,12.4,157.1,135.2,175.8
23431,2019-11-23T20:45,0.99,0.99,0.97,0.99,9.6,49.9,2.4,2.5,2.4,20.7,22.5,10.1,157.1,135.2,175.8
23433,2019-11-23T21:00,0.99,0.99,0.97,0.99,9.1,49.9,2.4,2.5,2.4,18.5,22.6,11.0,157.1,135.2,175.8
23435,2019-11-23T21:15,0.99,0.98,0.97,0.99,9.9,49.9,2.3,2.6,2.5,13.1,21.5,13.3,157.1,135.2,175.8
23437,2019-11-23T21:30,0.99,0.98,0.97,0.99,9.2,49.9,2.3,2.5,2.5,16.9,19.8,12.9,157.1,135.2,175.8
23439,2019-11-23T21:45,0.99,0.98,0.97,0.98,10.8,50.0,2.2,2.3,2.2,15.2,21.2,11.3,157.1,135.2,175.8
23441,2019-11-23T22:00,0.99,0.96,0.97,0.98,11.3,50.0,2.3,2.2,2.2,15.0,18.8,12.4,157.1,135.2,175.8
23443,2019-11-23T22:15,0.99,0.98,0.98,0.99,9.8,49.9,2.2,2.0,2.1,18.4,19.9,16.4,157.1,135.2,175.8
23445,2019-11-23T22:30,0.99,0.99,0.98,0.99,9.1,49.9,2.1,2.2,2.2,17.3,18.9,13.3,157.1,135.2,175.8
23447,2019-11-23T22:45,0.99,0.98,0.98,0.99,9.7,50.0,2.2,2.2,2.2,14.8,14.4,13.4,157.1,135.2,175.8
23449,2019-11-23T23:00,0.99,0.98,0.98,0.99,9.4,50.0,2.3,2.1,2.2,16.9,18.8,13.9,157.1,135.2,175.8
23451,2019-11-23T23:15,0.99,0.99,0.98,0.99,6.5,49.9,2.1,2.0,2.1,15.9,16.8,12.1,157.1,135.2,175.8
23453,2019-11-23T23:30,0.98,0.97,0.98,0.98,10.7,50.0,2.1,1.9,2.0,13.5,15.2,12.0,157.1,135.2,175.8
23455,2019-11-23T23:45,0.99,0.98,0.98,0.99,7.4,50.0,1.9,1.7,1.9,16.7,14.8,13.3,157.1,135.2,175.8
23457,2019-11-24T00:00,0.99,0.98,0.97,0.98,9.8,50.1,1.9,1.7,1.7,14.0,15.5,10.2,157.1,135.2,175.8
23459,2019-11-24T00:15,0.99,0.95,0.97,0.98,11.9,49.9,1.7,1.6,1.7,12.0,12.2,10.3,157.1,135.2,175.8
23461,2019-11-24T00:30,0.99,0.96,0.97,0.99,9.4,49.9,1.7,1.6,1.6,13.9,16.2,10.6,157.1,135.2,175.8
23463,2019-11-24T00:45,0.99,0.95,0.96,0.98,11.3,49.9,1.6,1.5,1.7,11.1,12.1,10.8,157.1,135.2,175.8
23465,2019-11-24T01:00,0.99,0.97,0.97,0.99,9.6,50.0,1.6,1.6,1.6,10.9,16.7,12.0,157.1,135.2,175.8
23467,2019-11-24T01:15,0.99,0.96,0.97,0.98,10.3,50.0,1.6,1.5,1.6,13.0,15.1,10.8,157.1,135.2,175.8
23469,2019-11-24T01:30,0.99,0.95,0.97,0.99,10.1,50.0,1.5,1.4,1.4,12.9,13.9,11.2,157.1,135.2,175.8
23471,2019-11-24T01:45,0.99,0.97,0.97,0.99,9.1,49.9,2.7,2.7,2.8,11.8,16.7,10.5,157.1,135.2,175.8
23473,2019-11-24T02:00,0.99,0.93,0.96,0.98,12.5,49.9,1.5,1.4,1.5,12.0,10.8,10.8,157.1,135.2,175.8
23475,2019-11-24T02:15,0.99,0.96,0.97,0.98,9.8,50.0,1.5,1.3,1.4,11.7,14.0,10.4,157.1,135.2,175.8
23477,2019-11-24T02:30,0.99,0.98,0.98,0.99,7.8,50.0,1.4,1.4,1.4,11.6,15.9,11.4,157.1,135.2,175.8
23479,2019-11-24T02:45,0.99,0.94,0.98,0.98,12.5,50.0,1.4,1.3,1.5,14.8,14.1,9.6,157.1,135.2,175.8
23481,2019-11-24T03:00,0.99,0.98,0.98,0.99,9.9,50.0,1.4,1.3,1.5,13.9,16.0,13.1,157.1,135.2,175.8
23483,2019-11-24T03:15,0.99,0.96,0.99,0.98,11.3,49.9,1.5,1.3,1.3,12.8,14.2,9.6,157.1,135.2,175.8
23485,2019-11-24T03:30,0.99,0.99,0.98,0.99,8.7,50.0,1.4,1.2,1.5,15.2,17.0,13.7,157.1,135.2,175.8
23487,2019-11-24T03:45,0.99,0.99,0.98,0.99,8.4,50.0,1.5,1.3,1.4,15.5,17.9,12.4,157.1,135.2,175.8
23489,2019-11-24T04:00,0.97,0.98,0.98,0.98,11.1,50.0,1.4,1.3,1.4,11.1,17.6,9.8,157.1,135.2,175.8
23491,2019-11-24T04:15,0.99,0.99,0.97,0.99,5.7,50.0,1.4,1.4,1.3,11.0,18.9,10.7,157.1,135.2,175.8
23493,2019-11-24T04:30,0.99,0.97,0.98,0.99,7.0,50.0,1.4,1.4,1.3,10.7,13.2,8.4,157.1,135.2,175.8
23495,2019-11-24T04:45,0.99,0.98,0.96,0.98,9.4,50.0,1.3,1.2,1.4,9.8,11.7,10.0,157.1,135.2,175.8
23497,2019-11-24T05:00,0.99,0.99,0.97,0.99,5.8,50.0,1.3,1.3,1.4,10.1,16.4,10.5,157.1,135.2,175.8
23499,2019-11-24T05:15,0.99,0.99,0.95,0.99,7.4,50.0,1.4,1.3,1.4,8.8,13.6,11.2,157.1,135.2,175.8
23501,2019-11-24T05:30,0.99,0.99,0.95,0.98,10.3,50.0,1.3,1.3,1.2,10.4,17.0,9.7,157.1,135.2,175.8
23503,2019-11-24T05:45,0.99,0.94,0.97,0.98,11.3,50.0,1.3,1.1,1.3,10.3,14.2,9.9,157.1,135.2,175.8
23505,2019-11-24T06:00,0.99,0.97,0.98,0.99,8.4,50.1,2.2,1.2,1.3,11.2,14.0,10.7,157.1,135.2,175.8
23507,2019-11-24T06:15,0.99,0.96,0.96,0.98,9.4,50.1,1.3,1.3,1.4,12.6,13.8,10.8,157.1,135.2,175.8
23509,2019-11-24T06:30,0.99,0.95,0.96,0.98,11.0,50.0,1.2,1.2,1.3,11.7,16.4,8.7,157.1,135.2,175.8
23511,2019-11-24T06:44,0.99,0.9,0.96,0.97,14.0,50.0,1.3,1.1,1.3,10.8,9.1,8.1,157.1,135.2,175.8
23513,2019-11-24T06:45,0.99,0.9,0.96,0.96,14.1,50.0,1.2,1.1,1.3,11.3,8.9,8.2,157.1,135.2,175.8
23515,2019-11-24T07:00,0.99,0.91,0.93,0.96,14.5,50.0,1.3,1.1,1.2,10.6,10.0,10.0,157.1,135.2,175.8
23517,2019-11-24T07:15,0.99,0.9,0.94,0.97,13.7,50.0,1.2,1.2,1.3,11.3,16.1,10.5,157.1,135.2,175.8
23519,2019-11-24T07:30,0.99,0.9,0.93,0.95,16.2,50.0,1.3,1.1,1.3,9.2,7.9,7.2,157.1,135.2,175.8
23521,2019-11-24T07:45,0.99,0.89,0.95,0.96,15.7,50.0,1.2,1.2,1.3,9.1,11.4,9.1,157.1,135.2,175.8
23523,2019-11-24T08:00,0.99,0.95,0.9,0.96,15.6,49.9,1.3,1.2,1.3,6.8,12.3,9.4,157.1,135.2,175.8
23525,2019-11-24T08:15,0.99,0.94,0.95,0.96,14.7,49.9,1.3,1.3,1.4,13.6,12.0,11.5,157.1,135.2,175.8
23527,2019-11-24T08:30,0.98,0.92,0.91,0.94,19.1,50.0,1.3,1.3,1.4,12.1,13.4,9.7,157.1,135.2,175.8
23529,2019-11-24T08:45,0.99,0.94,0.93,0.97,15.0,50.0,1.5,1.3,1.5,15.5,13.2,11.0,157.1,135.2,175.8
23531,2019-11-24T09:02,0.98,0.91,0.92,0.95,18.7,49.9,1.4,1.3,1.5,8.8,8.4,11.5,157.1,135.2,175.8
23533,2019-11-24T09:15,0.99,0.88,0.93,0.95,18.5,49.8,1.2,1.4,1.5,13.4,11.1,12.9,157.1,135.2,175.8
23535,2019-11-24T09:30,0.98,0.91,0.95,0.95,17.3,49.9,1.5,1.4,1.5,12.4,9.0,11.5,157.1,135.2,175.8
23537,2019-11-24T09:45,0.99,0.96,0.93,0.97,13.7,49.9,0.6,1.3,1.5,8.6,7.7,11.6,157.1,135.2,175.8
23539,2019-11-24T10:00,0.99,0.97,0.96,0.99,9.6,50.0,1.5,1.5,1.5,9.2,11.1,8.3,157.1,135.2,175.8
23541,2019-11-24T10:15,0.99,0.96,0.95,0.97,12.6,50.0,1.5,1.5,1.5,11.0,6.9,9.5,157.1,135.2,175.8
23543,2019-11-24T10:30,0.99,0.96,0.97,0.98,10.1,50.0,1.2,0.9,1.6,11.8,13.2,8.9,157.1,135.2,175.8
23545,2019-11-24T10:45,0.99,0.92,0.94,0.96,15.8,50.0,1.6,1.7,1.6,16.2,17.4,12.4,157.1,135.2,175.8
23547,2019-11-24T11:00,0.99,0.93,0.94,0.96,15.9,50.0,1.9,1.8,2.0,10.5,13.2,11.8,157.1,135.2,175.8
23549,2019-11-24T11:15,0.97,0.94,0.95,0.96,17.0,49.9,1.5,1.6,1.7,9.9,16.5,9.7,157.1,135.2,175.8
23551,2019-11-24T11:30,0.98,0.97,0.95,0.97,14.0,50.0,1.6,1.7,1.7,12.7,13.0,11.3,157.1,135.2,175.8
23553,2019-11-24T11:45,0.98,0.98,0.94,0.97,13.6,50.0,1.5,1.7,1.8,10.6,15.1,10.6,157.1,135.2,175.8
23555,2019-11-24T12:00,0.97,0.97,0.92,0.96,16.9,50.0,1.6,1.8,1.8,10.5,15.5,12.6,157.1,135.2,175.8
23557,2019-11-24T12:15,0.98,0.97,0.95,0.97,14.1,50.0,1.7,2.1,1.8,15.1,16.7,11.6,157.1,135.2,175.8
23559,2019-11-24T12:30,0.98,0.97,0.97,0.97,13.6,50.0,1.6,1.8,1.8,14.8,13.2,12.4,157.1,135.2,175.8
23561,2019-11-24T12:45,0.99,0.96,0.96,0.97,13.0,50.0,1.7,2.0,1.7,12.6,20.8,9.6,157.1,135.2,175.8
23563,2019-11-24T13:00,0.99,0.96,0.94,0.97,15.4,49.9,3.7,4.0,3.9,12.9,21.3,14.4,157.1,135.2,175.8
23565,2019-11-24T13:15,0.99,0.97,0.94,0.97,13.8,50.0,1.7,2.0,1.8,13.7,17.5,12.2,157.1,135.2,175.8
23567,2019-11-24T13:30,0.99,0.99,0.92,0.98,12.3,50.0,1.7,1.9,1.8,18.2,17.3,11.2,157.1,135.2,175.8
23569,2019-11-24T13:45,0.99,0.97,0.95,0.98,12.1,49.9,1.7,2.0,1.8,15.0,19.7,12.4,157.1,135.2,175.8
23571,2019-11-24T14:00,0.99,0.94,0.94,0.96,16.3,50.0,1.8,2.0,1.9,13.1,15.8,13.7,157.1,135.2,175.8
23573,2019-11-24T14:15,0.99,0.93,0.96,0.97,13.5,50.2,1.8,2.1,1.9,13.0,65.9,13.5,157.1,135.2,175.8
23575,2019-11-24T14:30,0.99,0.96,0.93,0.97,14.3,50.0,1.9,2.2,1.9,13.7,22.2,11.8,157.1,135.2,175.8
23577,2019-11-24T14:45,0.99,0.98,0.94,0.97,13.7,49.9,1.8,2.1,2.0,13.8,23.4,11.6,157.1,135.2,175.8
23579,2019-11-24T15:00,0.99,0.99,0.94,0.98,12.4,50.0,1.9,2.1,2.0,11.7,26.0,12.8,157.1,135.2,175.8
23581,2019-11-24T15:15,0.99,0.96,0.93,0.97,15.8,50.0,1.8,2.1,2.0,9.9,24.5,14.8,157.1,135.2,175.8
23583,2019-11-24T15:30,0.99,0.97,0.94,0.97,13.7,49.9,1.8,1.8,1.9,12.0,14.4,15.0,157.1,135.2,175.8
23585,2019-11-24T15:45,0.99,0.97,0.96,0.98,13.0,49.9,1.8,2.0,1.9,17.5,19.5,16.2,157.1,135.2,175.8
23587,2019-11-24T16:00,0.99,0.96,0.95,0.97,15.2,49.9,1.8,1.9,1.9,16.7,16.7,14.0,157.1,135.2,175.8
23589,2019-11-24T16:15,0.99,0.98,0.96,0.98,10.5,50.0,1.9,1.9,1.9,20.1,19.2,11.6,157.1,135.2,175.8
23591,2019-11-24T16:30,0.99,0.96,0.97,0.98,11.9,50.0,1.9,1.9,2.0,18.7,22.1,14.1,157.1,135.2,175.8
23593,2019-11-24T16:45,0.99,0.96,0.97,0.97,13.8,49.9,1.9,2.0,0.8,20.1,17.1,12.0,157.1,135.2,175.8
23595,2019-11-24T17:00,0.99,0.97,0.96,0.98,11.6,50.0,2.0,2.0,1.9,20.8,17.7,10.1,157.1,135.2,175.8
23597,2019-11-24T17:15,0.99,0.98,0.97,0.98,10.0,50.0,1.9,2.0,2.0,16.3,17.8,9.5,157.1,135.2,175.8
23599,2019-11-24T17:30,0.99,0.99,0.97,0.99,9.2,50.0,3.2,2.1,2.0,20.7,21.8,10.5,157.1,135.2,175.8
23601,2019-11-24T17:45,0.99,0.98,0.97,0.98,10.1,50.0,2.1,2.1,2.2,21.2,23.1,11.3,157.1,135.2,175.8
23603,2019-11-24T18:00,0.99,0.98,0.97,0.98,10.9,50.0,2.1,2.3,2.3,17.0,17.6,12.5,157.1,135.2,175.8
23605,2019-11-24T18:15,0.99,0.98,0.97,0.99,9.6,50.0,2.2,2.1,2.2,18.1,18.2,12.3,157.1,135.2,175.8
23607,2019-11-24T18:30,0.99,0.99,0.97,0.99,9.4,50.0,2.2,2.3,2.3,19.7,20.5,12.0,157.1,135.2,175.8
23609,2019-11-24T18:45,0.99,0.99,0.97,0.98,10.2,50.0,2.2,2.3,2.3,19.7,20.7,12.6,157.1,135.2,175.8
23611,2019-11-24T19:00,0.99,0.99,0.98,0.99,8.1,50.0,2.2,2.2,2.3,18.3,16.5,12.2,157.1,135.2,175.8
23613,2019-11-24T19:15,0.99,0.98,0.98,0.99,8.7,50.0,2.2,2.4,2.4,16.1,18.9,13.8,157.1,135.2,175.8
23615,2019-11-24T19:30,0.99,0.99,0.98,0.99,8.4,49.9,2.2,2.4,2.3,19.3,19.6,13.2,157.1,135.2,175.8
23617,2019-11-24T19:45,0.99,0.99,0.98,0.99,8.4,50.0,2.2,2.4,2.3,17.1,18.8,12.8,157.1,135.2,175.8
23619,2019-11-24T20:00,0.99,0.98,0.98,0.99,9.4,50.0,2.2,2.3,2.4,17.9,17.7,14.5,157.1,135.2,175.8
23621,2019-11-24T20:15,0.99,0.99,0.98,0.99,7.8,50.0,2.3,2.4,2.3,18.3,19.3,11.8,157.1,135.2,175.8
23623,2019-11-24T20:30,0.99,0.99,0.97,0.99,8.7,49.9,3.2,3.3,2.3,15.9,12.8,13.3,157.1,135.2,175.8
23625,2019-11-24T20:45,0.99,0.98,0.98,0.99,8.7,49.9,2.2,2.3,2.3,14.0,16.2,13.9,157.1,135.2,175.8
23627,2019-11-24T21:00,0.99,0.97,0.98,0.98,10.1,50.0,2.1,2.2,2.3,13.8,15.2,12.4,157.1,135.2,175.8
23629,2019-11-24T21:15,0.99,0.96,0.98,0.98,10.5,50.0,2.2,2.2,2.4,15.0,17.1,13.7,157.1,135.2,175.8
23631,2019-11-24T21:30,0.99,0.95,0.98,0.98,12.8,50.0,2.1,2.2,2.4,13.0,15.6,14.8,157.1,135.2,175.8
23633,2019-11-24T21:45,0.99,0.97,0.97,0.98,12.8,50.0,2.2,2.3,2.3,14.0,19.1,13.9,157.1,135.2,175.8
23635,2019-11-24T22:00,0.98,0.98,0.97,0.98,12.2,50.0,2.3,2.3,2.3,14.9,19.3,12.8,157.1,135.2,175.8
23637,2019-11-24T22:15,0.99,0.97,0.97,0.98,12.2,49.9,2.2,2.2,2.3,15.1,17.5,13.0,157.1,135.2,175.8
23639,2019-11-24T22:30,0.99,0.97,0.98,0.99,9.4,49.9,2.2,2.3,2.3,16.0,12.5,13.3,157.1,135.2,175.8
23641,2019-11-24T22:45,0.99,0.97,0.98,0.98,11.7,49.9,2.3,2.2,2.3,13.1,16.0,12.8,157.1,135.2,175.8
23643,2019-11-24T23:00,0.99,0.97,0.98,0.98,10.7,49.9,2.2,2.1,2.3,15.3,17.0,14.4,157.1,135.2,175.8
