,PFL1,THDVL1,MDIL1,Date
2019-11-03 14:00:00,0.99,1.5499999999999998,147.6,2019-11-03 14:00:00
2019-11-03 15:00:00,0.99,1.5499999999999998,147.6,2019-11-03 15:00:00
2019-11-03 16:00:00,0.99,1.625,147.6,2019-11-03 16:00:00
2019-11-03 17:00:00,0.99,1.925,147.6,2019-11-03 17:00:00
2019-11-03 18:00:00,0.99,1.8499999999999999,147.6,2019-11-03 18:00:00
2019-11-03 19:00:00,0.99,1.925,147.6,2019-11-03 19:00:00
2019-11-03 20:00:00,0.99,1.7750000000000001,147.6,2019-11-03 20:00:00
2019-11-03 21:00:00,0.99,2.0,147.6,2019-11-03 21:00:00
2019-11-03 22:00:00,0.99,2.0500000000000003,147.6,2019-11-03 22:00:00
2019-11-03 23:00:00,0.99,1.6750000000000003,147.6,2019-11-03 23:00:00
2019-11-04 00:00:00,0.99,1.4,147.6,2019-11-04 00:00:00
2019-11-04 01:00:00,0.99,1.3,147.6,2019-11-04 01:00:00
2019-11-04 02:00:00,0.9875,1.15,147.6,2019-11-04 02:00:00
2019-11-04 03:00:00,0.99,1.25,147.6,2019-11-04 03:00:00
2019-11-04 04:00:00,0.99,1.2000000000000002,147.6,2019-11-04 04:00:00
2019-11-04 05:00:00,0.99,1.175,147.6,2019-11-04 05:00:00
2019-11-04 06:00:00,0.99,1.1749999999999998,147.6,2019-11-04 06:00:00
2019-11-04 07:00:00,0.9825,1.15,147.6,2019-11-04 07:00:00
2019-11-04 08:00:00,0.9874999999999999,1.2750000000000001,147.6,2019-11-04 08:00:00
2019-11-04 09:00:00,0.9850000000000001,1.525,147.6,2019-11-04 09:00:00
2019-11-04 10:00:00,0.99,1.3,147.6,2019-11-04 10:00:00
2019-11-04 11:00:00,0.99,1.7,147.6,2019-11-04 11:00:00
2019-11-04 12:00:00,0.99,1.8250000000000002,147.6,2019-11-04 12:00:00
2019-11-04 13:00:00,0.99,1.9,147.6,2019-11-04 13:00:00
2019-11-04 14:00:00,0.99,2.075,147.6,2019-11-04 14:00:00
2019-11-04 15:00:00,0.99,1.9249999999999998,147.6,2019-11-04 15:00:00
2019-11-04 16:00:00,0.99,2.075,147.6,2019-11-04 16:00:00
2019-11-04 17:00:00,0.99,2.375,147.6,2019-11-04 17:00:00
2019-11-04 18:00:00,0.99,2.325,148.175,2019-11-04 18:00:00
2019-11-04 19:00:00,0.99,2.575,152.20000000000002,2019-11-04 19:00:00
2019-11-04 20:00:00,0.99,2.45,152.3,2019-11-04 20:00:00
2019-11-04 21:00:00,0.99,2.275,152.3,2019-11-04 21:00:00
2019-11-04 22:00:00,0.99,1.925,152.3,2019-11-04 22:00:00
2019-11-04 23:00:00,0.99,1.7999999999999998,152.3,2019-11-04 23:00:00
2019-11-05 00:00:00,0.99,1.3750000000000002,152.3,2019-11-05 00:00:00
2019-11-05 01:00:00,0.99,1.25,152.3,2019-11-05 01:00:00
2019-11-05 02:00:00,0.99,1.15,152.3,2019-11-05 02:00:00
2019-11-05 03:00:00,0.99,1.0750000000000002,152.3,2019-11-05 03:00:00
2019-11-05 04:00:00,0.99,1.175,152.3,2019-11-05 04:00:00
2019-11-05 05:00:00,0.99,1.1,152.3,2019-11-05 05:00:00
2019-11-05 06:00:00,0.9875,1.05,152.3,2019-11-05 06:00:00
2019-11-05 07:00:00,0.9850000000000001,1.125,152.3,2019-11-05 07:00:00
2019-11-05 08:00:00,0.9874999999999999,1.4,152.3,2019-11-05 08:00:00
2019-11-05 09:00:00,0.945,1.375,152.3,2019-11-05 09:00:00
2019-11-05 10:00:00,0.958,1.64,152.3,2019-11-05 10:00:00
2019-11-05 11:00:00,0.99,1.425,152.3,2019-11-05 11:00:00
2019-11-05 12:00:00,0.99,2.0250000000000004,152.3,2019-11-05 12:00:00
2019-11-05 13:00:00,0.9899999999999999,1.8999999999999997,152.3,2019-11-05 13:00:00
2019-11-05 14:00:00,0.98,1.85,152.3,2019-11-05 14:00:00
2019-11-05 15:00:00,0.9899999999999999,1.8333333333333333,152.3,2019-11-05 15:00:00
2019-11-05 16:00:00,0.9899999999999999,1.8333333333333333,152.3,2019-11-05 16:00:00
2019-11-05 17:00:00,0.9899999999999999,1.8333333333333333,152.3,2019-11-05 17:00:00
2019-11-05 18:00:00,0.9899999999999999,1.8333333333333333,152.3,2019-11-05 18:00:00
2019-11-05 19:00:00,0.9899999999999999,1.8333333333333333,152.3,2019-11-05 19:00:00
2019-11-05 20:00:00,0.9899999999999999,1.8333333333333333,152.3,2019-11-05 20:00:00
2019-11-05 21:00:00,0.9899999999999999,1.8333333333333333,152.3,2019-11-05 21:00:00
2019-11-05 22:00:00,0.9899999999999999,1.8333333333333333,152.3,2019-11-05 22:00:00
2019-11-05 23:00:00,0.9899999999999999,1.8333333333333333,152.3,2019-11-05 23:00:00
2019-11-06 00:00:00,0.9899999999999999,1.8333333333333333,152.3,2019-11-06 00:00:00
2019-11-06 01:00:00,0.9899999999999999,1.8333333333333333,152.3,2019-11-06 01:00:00
2019-11-06 02:00:00,0.9899999999999999,1.8333333333333333,152.3,2019-11-06 02:00:00
2019-11-06 03:00:00,0.9899999999999999,1.8333333333333333,152.3,2019-11-06 03:00:00
2019-11-06 04:00:00,0.9899999999999999,1.8333333333333333,152.3,2019-11-06 04:00:00
2019-11-06 05:00:00,0.9899999999999999,1.8333333333333333,152.3,2019-11-06 05:00:00
2019-11-06 06:00:00,0.9899999999999999,1.8333333333333333,152.3,2019-11-06 06:00:00
2019-11-06 07:00:00,0.9899999999999999,1.8333333333333333,152.3,2019-11-06 07:00:00
2019-11-06 08:00:00,0.9899999999999999,1.8333333333333333,152.3,2019-11-06 08:00:00
2019-11-06 09:00:00,0.9899999999999999,1.8333333333333333,152.3,2019-11-06 09:00:00
2019-11-06 10:00:00,0.9899999999999999,1.8333333333333333,152.3,2019-11-06 10:00:00
2019-11-06 11:00:00,0.9866666666666667,1.9333333333333333,157.1,2019-11-06 11:00:00
2019-11-06 12:00:00,0.99,2.2,157.1,2019-11-06 12:00:00
2019-11-06 13:00:00,0.99,2.25,157.1,2019-11-06 13:00:00
2019-11-06 14:00:00,0.99,2.3499999999999996,157.1,2019-11-06 14:00:00
2019-11-06 15:00:00,0.99,2.2600000000000002,157.1,2019-11-06 15:00:00
2019-11-06 16:00:00,0.99,2.425,157.1,2019-11-06 16:00:00
2019-11-06 17:00:00,0.99,2.8,157.1,2019-11-06 17:00:00
2019-11-06 18:00:00,0.99,2.975,157.1,2019-11-06 18:00:00
2019-11-06 19:00:00,0.99,2.975,157.1,2019-11-06 19:00:00
2019-11-06 20:00:00,0.99,2.9000000000000004,157.1,2019-11-06 20:00:00
2019-11-06 21:00:00,0.99,2.7,157.1,2019-11-06 21:00:00
2019-11-06 22:00:00,0.99,2.3,157.1,2019-11-06 22:00:00
2019-11-06 23:00:00,0.99,2.0250000000000004,157.1,2019-11-06 23:00:00
2019-11-07 00:00:00,0.99,1.625,157.1,2019-11-07 00:00:00
2019-11-07 01:00:00,0.99,1.425,157.1,2019-11-07 01:00:00
2019-11-07 02:00:00,0.99,1.3499999999999999,157.1,2019-11-07 02:00:00
2019-11-07 03:00:00,0.99,1.325,157.1,2019-11-07 03:00:00
2019-11-07 04:00:00,0.99,1.325,157.1,2019-11-07 04:00:00
2019-11-07 05:00:00,0.99,1.2999999999999998,157.1,2019-11-07 05:00:00
2019-11-07 06:00:00,0.9874999999999999,1.175,157.1,2019-11-07 06:00:00
2019-11-07 07:00:00,0.9875,1.375,157.1,2019-11-07 07:00:00
2019-11-07 08:00:00,0.9824999999999999,1.5,157.1,2019-11-07 08:00:00
2019-11-07 09:00:00,0.9824999999999999,1.825,157.1,2019-11-07 09:00:00
2019-11-07 10:00:00,0.99,1.8,157.1,2019-11-07 10:00:00
2019-11-07 11:00:00,0.99,2.1500000000000004,157.1,2019-11-07 11:00:00
2019-11-07 12:00:00,0.99,2.25,157.1,2019-11-07 12:00:00
2019-11-07 13:00:00,0.99,2.375,157.1,2019-11-07 13:00:00
2019-11-07 14:00:00,0.99,2.575,157.1,2019-11-07 14:00:00
2019-11-07 15:00:00,0.99,2.425,157.1,2019-11-07 15:00:00
2019-11-07 16:00:00,0.99,2.425,157.1,2019-11-07 16:00:00
2019-11-07 17:00:00,0.99,2.8000000000000003,157.1,2019-11-07 17:00:00
2019-11-07 18:00:00,0.99,2.975,157.1,2019-11-07 18:00:00
2019-11-07 19:00:00,0.99,3.025,157.1,2019-11-07 19:00:00
2019-11-07 20:00:00,0.99,2.9000000000000004,157.1,2019-11-07 20:00:00
2019-11-07 21:00:00,0.99,2.55,157.1,2019-11-07 21:00:00
2019-11-07 22:00:00,0.99,2.25,157.1,2019-11-07 22:00:00
2019-11-07 23:00:00,0.99,1.95,157.1,2019-11-07 23:00:00
2019-11-08 00:00:00,0.99,1.6,157.1,2019-11-08 00:00:00
2019-11-08 01:00:00,0.99,1.5,157.1,2019-11-08 01:00:00
2019-11-08 02:00:00,0.99,1.4,157.1,2019-11-08 02:00:00
2019-11-08 03:00:00,0.99,1.3,157.1,2019-11-08 03:00:00
2019-11-08 04:00:00,0.99,1.4749999999999999,157.1,2019-11-08 04:00:00
2019-11-08 05:00:00,0.99,1.3250000000000002,157.1,2019-11-08 05:00:00
2019-11-08 06:00:00,0.985,1.2249999999999999,157.1,2019-11-08 06:00:00
2019-11-08 07:00:00,0.99,1.4,157.1,2019-11-08 07:00:00
2019-11-08 08:00:00,0.9775,1.525,157.1,2019-11-08 08:00:00
2019-11-08 09:00:00,0.99,1.7999999999999998,157.1,2019-11-08 09:00:00
2019-11-08 10:00:00,0.9875,1.825,157.1,2019-11-08 10:00:00
2019-11-08 11:00:00,0.99,2.3,157.1,2019-11-08 11:00:00
2019-11-08 12:00:00,0.99,2.3249999999999997,157.1,2019-11-08 12:00:00
2019-11-08 13:00:00,0.99,2.475,157.1,2019-11-08 13:00:00
2019-11-08 14:00:00,0.985,2.1,157.1,2019-11-08 14:00:00
2019-11-08 15:00:00,0.99,2.225,157.1,2019-11-08 15:00:00
2019-11-08 16:00:00,0.99,2.3499999999999996,157.1,2019-11-08 16:00:00
2019-11-08 17:00:00,0.99,2.475,157.1,2019-11-08 17:00:00
2019-11-08 18:00:00,0.99,2.75,157.1,2019-11-08 18:00:00
2019-11-08 19:00:00,0.99,2.675,157.1,2019-11-08 19:00:00
2019-11-08 20:00:00,0.99,2.55,157.1,2019-11-08 20:00:00
2019-11-08 21:00:00,0.99,2.4,157.1,2019-11-08 21:00:00
2019-11-08 22:00:00,0.99,2.125,157.1,2019-11-08 22:00:00
2019-11-08 23:00:00,0.99,1.8,157.1,2019-11-08 23:00:00
2019-11-09 00:00:00,0.99,1.525,157.1,2019-11-09 00:00:00
2019-11-09 01:00:00,0.99,1.4,157.1,2019-11-09 01:00:00
2019-11-09 02:00:00,0.99,1.8,157.1,2019-11-09 02:00:00
2019-11-09 03:00:00,0.99,1.2999999999999998,157.1,2019-11-09 03:00:00
2019-11-09 04:00:00,0.99,1.25,157.1,2019-11-09 04:00:00
2019-11-09 05:00:00,0.99,1.2,157.1,2019-11-09 05:00:00
2019-11-09 06:00:00,0.99,1.225,157.1,2019-11-09 06:00:00
2019-11-09 07:00:00,0.9875,1.05,157.1,2019-11-09 07:00:00
2019-11-09 08:00:00,0.99,1.1,157.1,2019-11-09 08:00:00
2019-11-09 09:00:00,0.99,1.55,157.1,2019-11-09 09:00:00
2019-11-09 10:00:00,0.99,1.8,157.1,2019-11-09 10:00:00
2019-11-09 11:00:00,0.99,2.0,157.1,2019-11-09 11:00:00
2019-11-09 12:00:00,0.99,2.1,157.1,2019-11-09 12:00:00
2019-11-09 13:00:00,0.99,2.5500000000000003,157.1,2019-11-09 13:00:00
2019-11-09 14:00:00,0.9874999999999999,2.3499999999999996,157.1,2019-11-09 14:00:00
2019-11-09 15:00:00,0.99,2.3,157.1,2019-11-09 15:00:00
2019-11-09 16:00:00,0.99,2.5,157.1,2019-11-09 16:00:00
2019-11-09 17:00:00,0.99,2.625,157.1,2019-11-09 17:00:00
2019-11-09 18:00:00,0.99,2.7600000000000002,157.1,2019-11-09 18:00:00
2019-11-09 19:00:00,0.99,2.7249999999999996,157.1,2019-11-09 19:00:00
2019-11-09 20:00:00,0.99,2.6,157.1,2019-11-09 20:00:00
2019-11-09 21:00:00,0.99,2.1,157.1,2019-11-09 21:00:00
2019-11-09 22:00:00,0.99,2.2249999999999996,157.1,2019-11-09 22:00:00
2019-11-09 23:00:00,0.99,1.8499999999999999,157.1,2019-11-09 23:00:00
2019-11-10 00:00:00,0.99,1.5499999999999998,157.1,2019-11-10 00:00:00
2019-11-10 01:00:00,0.99,1.65,157.1,2019-11-10 01:00:00
2019-11-10 02:00:00,0.99,2.0,157.1,2019-11-10 02:00:00
2019-11-10 03:00:00,0.99,1.575,157.1,2019-11-10 03:00:00
2019-11-10 04:00:00,0.99,1.775,157.1,2019-11-10 04:00:00
2019-11-10 05:00:00,0.99,1.275,157.1,2019-11-10 05:00:00
2019-11-10 06:00:00,0.99,1.4,157.1,2019-11-10 06:00:00
2019-11-10 07:00:00,0.99,1.25,157.1,2019-11-10 07:00:00
2019-11-10 08:00:00,0.9875,1.5,157.1,2019-11-10 08:00:00
2019-11-10 09:00:00,0.9824999999999999,1.375,157.1,2019-11-10 09:00:00
2019-11-10 10:00:00,0.99,1.45,157.1,2019-11-10 10:00:00
2019-11-10 11:00:00,0.9874999999999999,1.5250000000000001,157.1,2019-11-10 11:00:00
2019-11-10 12:00:00,0.9874999999999999,1.525,157.1,2019-11-10 12:00:00
2019-11-10 13:00:00,0.9880000000000001,1.58,157.1,2019-11-10 13:00:00
2019-11-10 14:00:00,0.99,1.6749999999999998,157.1,2019-11-10 14:00:00
2019-11-10 15:00:00,0.99,1.6250000000000002,157.1,2019-11-10 15:00:00
2019-11-10 16:00:00,0.99,1.7,157.1,2019-11-10 16:00:00
2019-11-10 17:00:00,0.986,1.9,157.1,2019-11-10 17:00:00
2019-11-10 18:00:00,0.99,3.0250000000000004,157.1,2019-11-10 18:00:00
2019-11-10 19:00:00,0.9874999999999999,2.225,157.1,2019-11-10 19:00:00
2019-11-10 20:00:00,0.99,2.125,157.1,2019-11-10 20:00:00
2019-11-10 21:00:00,0.99,2.125,157.1,2019-11-10 21:00:00
2019-11-10 22:00:00,0.99,2.1,157.1,2019-11-10 22:00:00
2019-11-10 23:00:00,0.99,1.625,157.1,2019-11-10 23:00:00
2019-11-11 00:00:00,0.99,1.5,157.1,2019-11-11 00:00:00
2019-11-11 01:00:00,0.99,1.325,157.1,2019-11-11 01:00:00
2019-11-11 02:00:00,0.9875,1.2249999999999999,157.1,2019-11-11 02:00:00
2019-11-11 03:00:00,0.99,1.25,157.1,2019-11-11 03:00:00
2019-11-11 04:00:00,0.98,1.175,157.1,2019-11-11 04:00:00
2019-11-11 05:00:00,0.99,1.1,157.1,2019-11-11 05:00:00
2019-11-11 06:00:00,0.99,1.2,157.1,2019-11-11 06:00:00
2019-11-11 07:00:00,0.9874999999999999,1.125,157.1,2019-11-11 07:00:00
2019-11-11 08:00:00,0.9774999999999999,1.3,157.1,2019-11-11 08:00:00
2019-11-11 09:00:00,0.984,1.6800000000000002,157.1,2019-11-11 09:00:00
2019-11-11 10:00:00,0.9874999999999999,1.8250000000000002,157.1,2019-11-11 10:00:00
2019-11-11 11:00:00,0.99,2.2,157.1,2019-11-11 11:00:00
2019-11-11 12:00:00,0.9875,2.3,157.1,2019-11-11 12:00:00
2019-11-11 13:00:00,0.984,2.36,157.1,2019-11-11 13:00:00
2019-11-11 14:00:00,0.9875,2.625,157.1,2019-11-11 14:00:00
2019-11-11 15:00:00,0.99,2.56,157.1,2019-11-11 15:00:00
2019-11-11 16:00:00,0.99,2.7750000000000004,157.1,2019-11-11 16:00:00
2019-11-11 17:00:00,0.99,2.525,157.1,2019-11-11 17:00:00
2019-11-11 18:00:00,0.99,2.5749999999999997,157.1,2019-11-11 18:00:00
2019-11-11 19:00:00,0.99,2.6000000000000005,157.1,2019-11-11 19:00:00
2019-11-11 20:00:00,0.99,2.5,157.1,2019-11-11 20:00:00
2019-11-11 21:00:00,0.99,2.1999999999999997,157.1,2019-11-11 21:00:00
2019-11-11 22:00:00,0.99,2.1750000000000003,157.1,2019-11-11 22:00:00
2019-11-11 23:00:00,0.9875,1.9000000000000001,157.1,2019-11-11 23:00:00
2019-11-12 00:00:00,0.99,1.525,157.1,2019-11-12 00:00:00
2019-11-12 01:00:00,0.99,1.4500000000000002,157.1,2019-11-12 01:00:00
2019-11-12 02:00:00,0.99,1.5,157.1,2019-11-12 02:00:00
2019-11-12 03:00:00,0.99,1.5,157.1,2019-11-12 03:00:00
2019-11-12 04:00:00,0.99,1.475,157.1,2019-11-12 04:00:00
2019-11-12 05:00:00,0.99,1.8,157.1,2019-11-12 05:00:00
2019-11-12 06:00:00,0.9875,1.275,157.1,2019-11-12 06:00:00
2019-11-12 07:00:00,0.9800000000000001,1.14,157.1,2019-11-12 07:00:00
2019-11-12 08:00:00,0.99,1.4249999999999998,157.1,2019-11-12 08:00:00
2019-11-12 09:00:00,0.9850000000000001,1.4249999999999998,157.1,2019-11-12 09:00:00
2019-11-12 10:00:00,0.99,1.4249999999999998,157.1,2019-11-12 10:00:00
2019-11-12 11:00:00,0.98,1.6750000000000003,157.1,2019-11-12 11:00:00
2019-11-12 12:00:00,0.99,1.975,157.1,2019-11-12 12:00:00
2019-11-12 13:00:00,0.9849999999999999,2.2,157.1,2019-11-12 13:00:00
2019-11-12 14:00:00,0.975,2.325,157.1,2019-11-12 14:00:00
2019-11-12 15:00:00,0.99,2.55,157.1,2019-11-12 15:00:00
2019-11-12 16:00:00,0.99,2.725,157.1,2019-11-12 16:00:00
2019-11-12 17:00:00,0.99,2.6999999999999997,157.1,2019-11-12 17:00:00
2019-11-12 18:00:00,0.99,2.525,157.1,2019-11-12 18:00:00
2019-11-12 19:00:00,0.99,2.675,157.1,2019-11-12 19:00:00
2019-11-12 20:00:00,0.99,2.65,157.1,2019-11-12 20:00:00
2019-11-12 21:00:00,0.99,2.275,157.1,2019-11-12 21:00:00
2019-11-12 22:00:00,0.99,2.1,157.1,2019-11-12 22:00:00
2019-11-12 23:00:00,0.99,1.925,157.1,2019-11-12 23:00:00
2019-11-13 00:00:00,0.99,1.6,157.1,2019-11-13 00:00:00
2019-11-13 01:00:00,0.99,1.4249999999999998,157.1,2019-11-13 01:00:00
2019-11-13 02:00:00,0.99,1.3749999999999998,157.1,2019-11-13 02:00:00
2019-11-13 03:00:00,0.99,1.325,157.1,2019-11-13 03:00:00
2019-11-13 04:00:00,0.99,1.225,157.1,2019-11-13 04:00:00
2019-11-13 05:00:00,0.99,1.25,157.1,2019-11-13 05:00:00
2019-11-13 06:00:00,0.99,1.25,157.1,2019-11-13 06:00:00
2019-11-13 07:00:00,0.9824999999999999,1.125,157.1,2019-11-13 07:00:00
2019-11-13 08:00:00,0.9850000000000001,1.2999999999999998,157.1,2019-11-13 08:00:00
2019-11-13 09:00:00,0.99,1.475,157.1,2019-11-13 09:00:00
2019-11-13 10:00:00,0.9875,1.4500000000000002,157.1,2019-11-13 10:00:00
2019-11-13 11:00:00,0.9875,1.7999999999999998,157.1,2019-11-13 11:00:00
2019-11-13 12:00:00,0.99,2.075,157.1,2019-11-13 12:00:00
2019-11-13 13:00:00,0.99,2.125,157.1,2019-11-13 13:00:00
2019-11-13 14:00:00,0.99,2.25,157.1,2019-11-13 14:00:00
2019-11-13 15:00:00,0.99,2.2199999999999998,157.1,2019-11-13 15:00:00
2019-11-13 16:00:00,0.99,2.275,157.1,2019-11-13 16:00:00
2019-11-13 17:00:00,0.99,2.55,157.1,2019-11-13 17:00:00
2019-11-13 18:00:00,0.99,2.75,157.1,2019-11-13 18:00:00
2019-11-13 19:00:00,0.99,2.575,157.1,2019-11-13 19:00:00
2019-11-13 20:00:00,0.99,2.6999999999999997,157.1,2019-11-13 20:00:00
2019-11-13 21:00:00,0.99,2.3499999999999996,157.1,2019-11-13 21:00:00
2019-11-13 22:00:00,0.99,2.2249999999999996,157.1,2019-11-13 22:00:00
2019-11-13 23:00:00,0.99,1.425,157.1,2019-11-13 23:00:00
2019-11-14 00:00:00,0.99,1.65,157.1,2019-11-14 00:00:00
2019-11-14 01:00:00,0.99,1.325,157.1,2019-11-14 01:00:00
2019-11-14 02:00:00,0.99,1.3749999999999998,157.1,2019-11-14 02:00:00
2019-11-14 03:00:00,0.99,1.2750000000000001,157.1,2019-11-14 03:00:00
2019-11-14 04:00:00,0.99,1.25,157.1,2019-11-14 04:00:00
2019-11-14 05:00:00,0.99,1.3499999999999999,157.1,2019-11-14 05:00:00
2019-11-14 06:00:00,0.982,1.28,157.1,2019-11-14 06:00:00
2019-11-14 07:00:00,0.98,1.25,157.1,2019-11-14 07:00:00
2019-11-14 08:00:00,0.9874999999999999,1.3,157.1,2019-11-14 08:00:00
2019-11-14 09:00:00,0.99,1.5,157.1,2019-11-14 09:00:00
2019-11-14 10:00:00,0.9875,1.5,157.1,2019-11-14 10:00:00
2019-11-14 11:00:00,0.99,1.825,157.1,2019-11-14 11:00:00
2019-11-14 12:00:00,0.99,1.9249999999999998,157.1,2019-11-14 12:00:00
2019-11-14 13:00:00,0.99,2.0999999999999996,157.1,2019-11-14 13:00:00
2019-11-14 14:00:00,0.99,2.2750000000000004,157.1,2019-11-14 14:00:00
2019-11-14 15:00:00,0.99,2.225,157.1,2019-11-14 15:00:00
2019-11-14 16:00:00,0.99,2.2,157.1,2019-11-14 16:00:00
2019-11-14 17:00:00,0.99,2.25,157.1,2019-11-14 17:00:00
2019-11-14 18:00:00,0.99,2.6,157.1,2019-11-14 18:00:00
2019-11-14 19:00:00,0.99,2.5,157.1,2019-11-14 19:00:00
2019-11-14 20:00:00,0.99,2.425,157.1,2019-11-14 20:00:00
2019-11-14 21:00:00,0.99,2.325,157.1,2019-11-14 21:00:00
2019-11-14 22:00:00,0.99,2.1,157.1,2019-11-14 22:00:00
2019-11-14 23:00:00,0.99,2.025,157.1,2019-11-14 23:00:00
2019-11-15 00:00:00,0.99,1.525,157.1,2019-11-15 00:00:00
2019-11-15 01:00:00,0.99,1.4,157.1,2019-11-15 01:00:00
2019-11-15 02:00:00,0.99,1.3499999999999999,157.1,2019-11-15 02:00:00
2019-11-15 03:00:00,0.99,1.825,157.1,2019-11-15 03:00:00
2019-11-15 04:00:00,0.99,1.25,157.1,2019-11-15 04:00:00
2019-11-15 05:00:00,0.99,1.225,157.1,2019-11-15 05:00:00
2019-11-15 06:00:00,0.99,1.25,157.1,2019-11-15 06:00:00
2019-11-15 07:00:00,0.985,1.2,157.1,2019-11-15 07:00:00
2019-11-15 08:00:00,0.9824999999999999,1.325,157.1,2019-11-15 08:00:00
2019-11-15 09:00:00,0.9875,1.55,157.1,2019-11-15 09:00:00
2019-11-15 10:00:00,0.985,1.4,157.1,2019-11-15 10:00:00
2019-11-15 11:00:00,0.99,1.9,157.1,2019-11-15 11:00:00
2019-11-15 12:00:00,0.9899999999999999,1.9333333333333333,157.1,2019-11-15 12:00:00
2019-11-15 13:00:00,0.9866666666666667,1.8666666666666665,157.1,2019-11-15 13:00:00
2019-11-15 14:00:00,0.99,2.025,157.1,2019-11-15 14:00:00
2019-11-15 15:00:00,0.99,2.075,157.1,2019-11-15 15:00:00
2019-11-15 16:00:00,0.99,2.675,157.1,2019-11-15 16:00:00
2019-11-15 17:00:00,0.99,2.325,157.1,2019-11-15 17:00:00
2019-11-15 18:00:00,0.99,2.475,157.1,2019-11-15 18:00:00
2019-11-15 19:00:00,0.99,2.5,157.1,2019-11-15 19:00:00
2019-11-15 20:00:00,0.99,2.5500000000000003,157.1,2019-11-15 20:00:00
2019-11-15 21:00:00,0.99,2.325,157.1,2019-11-15 21:00:00
2019-11-15 22:00:00,0.99,1.9500000000000002,157.1,2019-11-15 22:00:00
2019-11-15 23:00:00,0.99,1.9249999999999998,157.1,2019-11-15 23:00:00
2019-11-16 00:00:00,0.99,1.6749999999999998,157.1,2019-11-16 00:00:00
2019-11-16 01:00:00,0.99,1.4500000000000002,157.1,2019-11-16 01:00:00
2019-11-16 02:00:00,0.99,1.9,157.1,2019-11-16 02:00:00
2019-11-16 03:00:00,0.99,1.375,157.1,2019-11-16 03:00:00
2019-11-16 04:00:00,0.99,1.325,157.1,2019-11-16 04:00:00
2019-11-16 05:00:00,0.99,1.3,157.1,2019-11-16 05:00:00
2019-11-16 06:00:00,0.99,1.35,157.1,2019-11-16 06:00:00
2019-11-16 07:00:00,0.9850000000000001,1.225,157.1,2019-11-16 07:00:00
2019-11-16 08:00:00,0.9724999999999999,1.3250000000000002,157.1,2019-11-16 08:00:00
2019-11-16 09:00:00,0.99,1.225,157.1,2019-11-16 09:00:00
2019-11-16 10:00:00,0.99,1.5,157.1,2019-11-16 10:00:00
2019-11-16 11:00:00,0.99,1.725,157.1,2019-11-16 11:00:00
2019-11-16 12:00:00,0.99,1.925,157.1,2019-11-16 12:00:00
2019-11-16 13:00:00,0.99,1.975,157.1,2019-11-16 13:00:00
2019-11-16 14:00:00,0.99,2.0749999999999997,157.1,2019-11-16 14:00:00
2019-11-16 15:00:00,0.99,2.075,157.1,2019-11-16 15:00:00
2019-11-16 16:00:00,0.99,2.175,157.1,2019-11-16 16:00:00
2019-11-16 17:00:00,0.99,2.3249999999999997,157.1,2019-11-16 17:00:00
2019-11-16 18:00:00,0.99,2.425,157.1,2019-11-16 18:00:00
2019-11-16 19:00:00,0.99,2.5,157.1,2019-11-16 19:00:00
2019-11-16 20:00:00,0.99,2.85,157.1,2019-11-16 20:00:00
2019-11-16 21:00:00,0.99,2.175,157.1,2019-11-16 21:00:00
2019-11-16 22:00:00,0.99,2.275,157.1,2019-11-16 22:00:00
2019-11-16 23:00:00,0.985,1.9,157.1,2019-11-16 23:00:00
2019-11-17 00:00:00,0.99,1.65,157.1,2019-11-17 00:00:00
2019-11-17 01:00:00,0.99,1.65,157.1,2019-11-17 01:00:00
2019-11-17 02:00:00,0.99,1.65,157.1,2019-11-17 02:00:00
2019-11-17 03:00:00,0.99,1.65,157.1,2019-11-17 03:00:00
2019-11-17 04:00:00,0.99,1.65,157.1,2019-11-17 04:00:00
2019-11-17 05:00:00,0.99,1.65,157.1,2019-11-17 05:00:00
2019-11-17 06:00:00,0.99,1.65,157.1,2019-11-17 06:00:00
2019-11-17 07:00:00,0.99,1.65,157.1,2019-11-17 07:00:00
2019-11-17 08:00:00,0.99,1.65,157.1,2019-11-17 08:00:00
2019-11-17 09:00:00,0.99,1.65,157.1,2019-11-17 09:00:00
2019-11-17 10:00:00,0.99,1.65,157.1,2019-11-17 10:00:00
2019-11-17 11:00:00,0.99,1.65,157.1,2019-11-17 11:00:00
2019-11-17 12:00:00,0.99,1.65,157.1,2019-11-17 12:00:00
2019-11-17 13:00:00,0.99,1.65,157.1,2019-11-17 13:00:00
2019-11-17 14:00:00,0.99,1.65,157.1,2019-11-17 14:00:00
2019-11-17 15:00:00,0.99,1.65,157.1,2019-11-17 15:00:00
2019-11-17 16:00:00,0.99,1.65,157.1,2019-11-17 16:00:00
2019-11-17 17:00:00,0.99,1.65,157.1,2019-11-17 17:00:00
2019-11-17 18:00:00,0.99,1.65,157.1,2019-11-17 18:00:00
2019-11-17 19:00:00,0.99,1.65,157.1,2019-11-17 19:00:00
2019-11-17 20:00:00,0.99,1.65,157.1,2019-11-17 20:00:00
2019-11-17 21:00:00,0.99,1.65,157.1,2019-11-17 21:00:00
2019-11-17 22:00:00,0.99,1.65,157.1,2019-11-17 22:00:00
2019-11-17 23:00:00,0.99,1.65,157.1,2019-11-17 23:00:00
2019-11-18 00:00:00,0.99,1.65,157.1,2019-11-18 00:00:00
